Doc_No,Shipment,PurchDoc,Item_1,Material,Material_Description,Plnt,SLoc,PO_Quantity,OUn,OUn1,Item_2,Delivery,Reference,Supplier,POrg,PGr,Vendor,ShPt,DelivDate,Doc_Date,Ext_Order_Pos,Ext_Order_Number,SupplVndr,TrackingNo,Reservation,Reservation_item,Reservation_order_date,Diffdays,key_material
4051460589,10249502,4536748795,1,2123404,Injectable mortar HIT-RE 500 V3/500/1,3000,1,4800000000.0,PC,PC,10,680664937,58080396.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,50,56244775,HLI0550,D253463007,13253463,7,2024-05-02,0.0,3000/2123404
4051460592,10249504,4536748812,1,285794,Powder-actuated tool DX 76 MX,3000,1,40000000.0,PC,PC,10,680664949,58080620.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,20,56218968,HLI0550,D202226004,13202226,4,2024-04-08,14.0,3000/285794
4051460592,10249504,4536748819,1,2142307,Powder-actuated tool DX 5 F8,3000,1,10000000.0,PC,PC,10,680664955,58080619.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,10,56226378,HLI0550,D217134001,13217134,1,2024-04-15,0.0,3000/2142307
4051460593,10249504,4536748840,1,2179720,Recip. saw blade SP 23 10 (5) metal,3000,1,250000000.0,PC,PC,10,680664975,58080562.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,70,56247279,HLI0550,D256624018,13256624,18,2024-05-03,0.0,3000/2179720
4051462497,10253142,4536772490,1,2160047,Combihammer TE 30-AVR 220V case,8750,1,60000000.0,PC,PC,10,680685318,58084706.0,HLI0550,8750,L08,9999.0,8750,2024-07-30,2024-05-27,80,56197487,HLI0550,D156798010,13156798,10,2024-03-18,28.0,8750/2160047
4051462497,10253142,4536772586,1,2252733,Slitting shear SSH 6-22 case,8750,1,20000000.0,PC,PC,10,680685380,58084706.0,HLI0550,8750,L15,9999.0,8750,2024-07-30,2024-05-27,40,56247268,HLI0550,D256014008,13256014,8,2024-05-03,0.0,8750/2252733
4051462367,10257755,4536772739,1,2149511,Diamond cutter DCH 300-X 230V,8650,1,10000000.0,PC,PC,10,680685493,58085076.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,10,56252172,HLI0550,D266328005,13266328,5,2024-05-09,0.0,8650/2149511
4051462367,10257755,4536772749,1,2421054,Jobsite fan KCF 4-22,8650,1,20000000.0,PC,PC,10,680685503,58085070.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,80,56255382,HLI0550,D273599016,13273599,16,2024-05-13,0.0,8650/2421054
4051466249,10276838,4536827756,1,2123404,Injectable mortar HIT-RE 500 V3/500/1,3000,1,1600000000.0,PC,PC,10,680730665,58092774.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,10,56255777,HLI0550,D256216001,13256216,1,2024-05-03,-14.0,3000/2123404
4051466249,10276838,4536827757,1,2123404,Injectable mortar HIT-RE 500 V3/500/1,3000,1,4800000000.0,PC,PC,10,680730666,58092756.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,10,56264816,HLI0550,D281438001,13281438,1,2024-05-17,0.0,3000/2123404
4051466250,10276839,4536827764,1,2234721,"Adhesive capsule HVU2 1/2"" x 4 1/4""",3000,1,3600000000.0,PC,PC,10,680730673,58094506.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,10,56255411,HLI0550,D273725002,13273725,2,2024-05-13,0.0,3000/2234721
4051466250,10276839,4536827766,1,2234722,"Adhesive capsule HVU2 5/8"" x 5""",3000,1,3600000000.0,PC,PC,10,680730675,58093951.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,40,56255411,HLI0550,D273725005,13273725,5,2024-05-13,0.0,3000/2234722
4051466250,10276839,4536827772,1,2334277,Injectable mortar HY 200-R V3 500/1/WH,3000,1,4800000000.0,PC,PC,10,680730681,58092765.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,10,56269559,HLI0550,D295535001,13295535,1,2024-05-27,0.0,3000/2334277
4051466253,10276840,4536827816,1,2248345,Cordl. angle grinder AG 4S-22-4.5 box,3000,1,100000000.0,PC,PC,10,680730721,58092589.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,130,56247305,HLI0550,D255914018,13255914,18,2024-05-03,0.0,3000/2248345
4051467984,10285522,4536848501,1,2253115,Cordl. combihammer TE 30-22 case,8650,1,100000000.0,PC,PC,10,680747331,58097215.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,30,56264154,HLI0550,D287446004,13287446,4,2024-05-21,0.0,8650/2253115
4051467984,10285522,4536848506,1,2374157,Tower light SL 10-22 100-240V box,8650,1,10000000.0,PC,PC,10,680747336,58097218.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,20,56273958,HLI0550,D304743003,13304743,3,2024-05-30,0.0,8650/2374157
4051471345,10303565,4536890238,1,2229900,"Core bit BT 1 1/2""/12"" SPX-L",3000,1,160000000.0,PC,PC,10,680781740,58105181.0,HLI0550,3000,MX1,9999.0,3000,2024-07-12,2024-06-17,30,56252121,HLI0550,D266164004,13266164,4,2024-05-08,14.0,3000/2229900
4051471901,10306858,4536903314,1,2101046,Gas nail X-P 17 G3 MX,3000,1,288000000000.0,PC,PC,10,680792651,58107998.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,30,56261545,HLI0550,D282816025,13282816,25,2024-05-18,0.0,3000/2101046
4051471993,10307074,4536903331,1,2238576,"Diamond cup DG-CW 115/4.5"" P (2) univ",3000,1,240000000.0,PC,PC,10,680792669,58107490.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56269238,HLI0550,D296091001,13296091,1,2024-05-27,0.0,3000/2238576
4051471993,10307074,4536903345,1,2305659,Diamond wire DS-W 10.5-25m VB SPX-H C&S,3000,1,250000000.0,M,M,10,680792676,58107169.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,30,56179851,HLI0550,D123284002,13123284,2,2024-03-01,56.0,3000/2305659
4051471993,10307074,4536903355,1,2165375,Trolley TE 2000-AVR,3000,1,10000000.0,PC,PC,10,680792683,58107168.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56273966,HLI0550,D304628001,13304628,1,2024-05-30,0.0,3000/2165375
4051471993,10307074,4536903364,1,431364,Floor saw cart DSH-FSC,3000,1,10000000.0,PC,PC,10,680792693,58107167.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,200,56284178,HLI0550,D327433052,13327433,52,2024-06-10,0.0,3000/431364
4051473650,10315411,4536928866,1,2128232,Combihammer TE 50-AVR 220 V,8650,1,10000000.0,PC,PC,10,680813810,58110549.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,40,56247273,HLI0550,D256016004,13256016,4,2024-05-03,0.0,8650/2128232
4051473650,10315411,4536928882,1,2267003,Diamond grinder DGH 130 230V DLX case,8650,1,10000000.0,PC,PC,10,680813837,58110550.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,50,56284146,HLI0550,D327859013,13327859,13,2024-06-10,-14.0,8650/2267003
4051473554,10310998,4536929332,1,2164509,Adhesive capsule HVU2 M20x170,8750,1,2000000000.0,PC,PC,10,680814138,58111209.0,HLI0550,8750,L01,9999.0,8750,2024-08-27,2024-06-24,30,56274135,HLI0550,D304655005,13304655,5,2024-05-31,0.0,8750/2164509
4051473646,10310999,4536929358,1,428942,Breaker TE 700-AVR 220V,8750,1,10000000.0,PC,PC,10,680814153,58110427.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,90,56232771,HLI0550,D226780015,13226780,15,2024-04-19,0.0,8750/428942
4051473646,10310999,4536929382,1,2064821,Breaker TE 800-AVR 230V,8750,1,60000000.0,PC,PC,10,680814180,58109992.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,50,56248891,HLI0550,D260624008,13260624,8,2024-05-06,0.0,8750/2064821
4051449942,10200516,4536607642,1,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,6000000000.0,PC,PC,10,209821781,58057330.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,30,56202222,HLI0550,D164370007,13164370,7,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607650,1,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,2000000000.0,PC,PC,10,209821789,58057335.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,10,56161959,HLI0550,D086157004,13086157,4,2024-02-15,14.0,3000/2123401
4051450503,10200515,4536608305,1,237351,Universal nail X-U 47 MX,3000,1,480000000000.0,PC,PC,10,209822295,58058616.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56205396,HLI0550,D169571017,13169571,17,2024-03-25,14.0,3000/237351
4051452005,10204755,4536629280,1,2309293,Cordless breaker TE 500-22 case,8750,1,10000000.0,PC,PC,10,209840001,58061423.0,HLI0550,8750,L15,9999.0,8750,2024-07-02,2024-04-29,50,56205152,HLI0550,D171698011,13171698,11,2024-03-25,29.0,8750/2309293
4051455341,10222784,4536681781,1,2155629,Powder-actuated tool DX 6 F8,3000,1,10000000.0,PC,PC,10,209883370,58069941.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,70,56178414,HLI0550,D116553018,13116553,18,2024-02-29,0.0,3000/2155629
4051455341,10222784,4536681803,1,2229021,Powder-actuated tool DX 6 GR,3000,1,10000000.0,PC,PC,10,209883403,58069935.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,100,56205516,HLI0550,D173249029,13173249,29,2024-03-26,0.0,3000/2229021
4051455341,10222784,4536681813,1,2253769,Batt.-actuated tool BX 3-L-22 case,3000,1,10000000.0,PC,PC,10,209883416,58069942.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,170,56228095,HLI0550,D220368016,13220368,16,2024-04-17,14.0,3000/2253769
4051460592,10249504,4536748808,1,2305652,Diamond wire DS-W 10.8-25m EP SP-M/H ST,3000,1,250000000.0,M,M,10,680664946,58080541.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,10,56179851,HLI0550,D123284003,13123284,3,2024-03-01,14.0,3000/2305652
4051460592,10249504,4536748817,1,2241985,Pointed chisel TE-YX SM 70,3000,1,200000000.0,PC,PC,10,680664953,58080771.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,110,56219052,HLI0550,D202847026,13202847,26,2024-04-08,0.0,3000/2241985
4051460592,10249504,4536748837,1,2250795,Trolley TE 3000-T (03),3000,1,40000000.0,PC,PC,10,680664972,58080538.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,110,56255399,HLI0550,D273741023,13273741,23,2024-05-13,0.0,3000/2250795
4051462497,10253142,4536772646,1,2218140,Demonstration case DX FoS M,8750,1,30000000.0,PC,PC,10,680685422,58084706.0,HLI0550,8750,L04,9999.0,8750,2024-07-30,2024-05-27,10,56259785,HLI0550,D279165001,13279165,1,2024-05-15,0.0,8750/2218140
4051462497,10253142,4536772655,1,2322810,Sample box MEP box  MT system,8750,1,30000000.0,PC,PC,10,680685428,58084706.0,HLI0550,8750,L06,9999.0,8750,2024-07-30,2024-05-27,10,56260455,HLI0550,D281028001,13281028,1,2024-05-17,0.0,8750/2322810
4051462367,10257755,4536772640,1,2253115,Cordl. combihammer TE 30-22 case,8650,1,100000000.0,PC,PC,10,680685352,58085439.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,20,56261397,HLI0550,D282881007,13282881,7,2024-05-17,0.0,8650/2253115
4051462367,10257755,4536772645,1,2374157,Tower light SL 10-22 100-240V box,8650,1,20000000.0,PC,PC,10,680685356,58085440.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,190,56261397,HLI0550,D282881034,13282881,34,2024-05-17,0.0,8650/2374157
4051462367,10257755,4536772714,1,2156153,Powder-actuated tool DX 6 MX,8650,1,10000000.0,PC,PC,10,680685464,58085173.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,30,56223170,HLI0550,D209096004,13209096,4,2024-04-11,15.0,8650/2156153
4051462367,10257755,4536772723,1,2121123,Angle grinder AG 125-13S 230V,8650,1,70000000.0,PC,PC,10,680685473,58085080.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,10,56234759,HLI0550,D230488002,13230488,2,2024-04-22,-69.0,8650/2121123
4051462367,10257755,4536772726,1,2155629,Powder-actuated tool DX 6 F8,8650,1,10000000.0,PC,PC,10,680685478,58085158.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,20,56242813,HLI0550,D245584002,13245584,2,2024-04-30,0.0,8650/2155629
4051466250,10276839,4536827765,1,2234721,"Adhesive capsule HVU2 1/2"" x 4 1/4""",3000,1,3600000000.0,PC,PC,10,680730674,58094507.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,10,56255411,HLI0550,D273725002,13273725,2,2024-05-13,0.0,3000/2234721
4051466253,10276840,4536827808,1,285794,Powder-actuated tool DX 76 MX,3000,1,10000000.0,PC,PC,10,680730713,58092992.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,30,56231479,HLI0550,D224991028,13224991,28,2024-04-19,0.0,3000/285794
4051466253,10276840,4536827809,1,285794,Powder-actuated tool DX 76 MX,3000,1,10000000.0,PC,PC,10,680730714,58092996.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,30,56231479,HLI0550,D224991028,13224991,28,2024-04-19,0.0,3000/285794
4051466253,10276840,4536827836,1,2252747,Tube belt sander GTB 6X-22 case,3000,1,10000000.0,PC,PC,10,680730740,58092750.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,110,56268471,HLI0550,D293636008,13293636,8,2024-05-24,0.0,3000/2252747
4051467984,10285522,4536848498,1,2121123,Angle grinder AG 125-13S 230V,8650,1,30000000.0,PC,PC,10,680747329,58097607.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,10,56264154,HLI0550,D287446001,13287446,1,2024-05-21,-98.0,8650/2121123
4051467984,10285522,4536848499,1,2121123,Angle grinder AG 125-13S 230V,8650,1,40000000.0,PC,PC,10,680747330,58097659.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,10,56264154,HLI0550,D287446001,13287446,1,2024-05-21,-98.0,8650/2121123
4051467984,10285522,4536848502,1,2121123,Angle grinder AG 125-13S 230V,8650,1,20000000.0,PC,PC,10,680747332,58097663.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,70,56264154,HLI0550,D287446011,13287446,11,2024-05-21,-84.0,8650/2121123
4051471993,10307074,4536903332,1,2261684,Core bit B 77/430 P-U abras,3000,1,240000000.0,PC,PC,10,680792670,58107489.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56280856,HLI0550,D322854001,13322854,1,2024-06-06,0.0,3000/2261684
4051473650,10315411,4536928885,1,2267003,Diamond grinder DGH 130 230V DLX case,8650,1,20000000.0,PC,PC,10,680813843,58110560.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,80,56284146,HLI0550,D327859020,13327859,20,2024-06-10,0.0,8650/2267003
4051473650,10315411,4536928888,1,2267003,Diamond grinder DGH 130 230V DLX case,8650,1,20000000.0,PC,PC,10,680813844,58110563.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,80,56284146,HLI0550,D327859020,13327859,20,2024-06-10,0.0,8650/2267003
4051473650,10315411,4536928889,1,2267003,Diamond grinder DGH 130 230V DLX case,8650,1,10000000.0,PC,PC,10,680813846,58110564.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,80,56284146,HLI0550,D327859020,13327859,20,2024-06-10,0.0,8650/2267003
4051473646,10310999,4536929359,1,428942,Breaker TE 700-AVR 220V,8750,1,10000000.0,PC,PC,10,680814154,58110428.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,90,56232771,HLI0550,D226780015,13226780,15,2024-04-19,0.0,8750/428942
4051473646,10310999,4536929365,1,428942,Breaker TE 700-AVR 220V,8750,1,10000000.0,PC,PC,10,680814159,58110429.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,10,56234820,HLI0550,D232353001,13232353,1,2024-04-22,0.0,8750/428942
4051473646,10310999,4536929366,1,428942,Breaker TE 700-AVR 220V,8750,1,10000000.0,PC,PC,10,680814161,58110438.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,10,56234820,HLI0550,D232353001,13232353,1,2024-04-22,0.0,8750/428942
4051449942,10200516,4536607643,1,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,6000000000.0,PC,PC,10,209821782,58057328.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,30,56202222,HLI0550,D164370007,13164370,7,2024-03-22,0.0,3000/2123401
4051449942,10200516,4536607645,1,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,6000000000.0,PC,PC,10,209821784,58057333.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56207963,HLI0550,D164370003,13164370,3,2024-03-22,-14.0,3000/2123401
4051449942,10200516,4536607646,1,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,6000000000.0,PC,PC,10,209821785,58057334.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56207963,HLI0550,D164370003,13164370,3,2024-03-22,-14.0,3000/2123401
4051449942,10200516,4536607647,1,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,6000000000.0,PC,PC,10,209821786,58057332.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,20,56207963,HLI0550,D164370003,13164370,3,2024-03-22,-14.0,3000/2123401
4051450503,10200515,4536608290,1,2172149,Combihammer TE 70-ATC/AVR 120 V,3000,1,110000000.0,PC,PC,10,209822283,58058547.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,70,56172001,HLI0550,D102672010,13102672,10,2024-02-23,0.0,3000/2172149
4051450503,10200515,4536608297,1,2172149,Combihammer TE 70-ATC/AVR 120 V,3000,1,110000000.0,PC,PC,10,209822288,58058548.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,90,56189840,HLI0550,D142543021,13142543,21,2024-03-11,0.0,3000/2172149
4051450503,10200515,4536608300,1,2253115,Cordl. combihammer TE 30-22 case,3000,1,100000000.0,PC,PC,10,209822290,58058549.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,170,56189840,HLI0550,D142543039,13142543,39,2024-03-11,0.0,3000/2253115
4051452005,10204755,4536629271,1,2229036,Breaker TE 3000-AVR 220V,8750,1,50000000.0,PC,PC,10,209839992,58061857.0,HLI0550,8750,L08,9999.0,8750,2024-07-02,2024-04-29,70,56195852,HLI0550,D151038013,13151038,13,2024-03-15,0.0,8750/2229036
4051455341,10222784,4536681771,1,2243172,Abrasive sleeve A-GPB 100 P80 SPX,3000,1,1600000000.0,PC,PC,10,209883355,58070814.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,50,56239538,HLI0550,D239635014,13239635,14,2024-04-25,0.0,3000/2243172
4051455341,10222784,4536681773,1,2262130,Dust bag VC 40-X/150-10 X (10) fleece,3000,1,500000000.0,PC,PC,10,209883357,58070813.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,30,56242648,HLI0550,D245471020,13245471,20,2024-04-29,0.0,3000/2262130
4051455341,10222784,4536681818,1,2252745,Burnisher GPB 6X-22 case,3000,1,10000000.0,PC,PC,10,209883420,58069969.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,250,56232770,HLI0550,D226778018,13226778,18,2024-04-19,0.0,3000/2252745
4051455341,10222784,4536681819,1,2261699,Core bit B 250/430 P-U abras,3000,1,10000000.0,PC,PC,10,209883421,58070230.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,130,56235156,HLI0550,D233039001,13233039,1,2024-04-23,0.0,3000/2261699
4051455341,10222784,4536681820,1,2331842,Mixing paddle NMX-MP 120 M14,3000,1,10000000.0,PC,PC,10,209883422,58069978.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-08,10,56239538,HLI0550,D239635002,13239635,2,2024-04-25,0.0,3000/2331842
4051460592,10249504,4536748804,1,2341100,"Hammer drill bit TE-CX 5/8""-12""",3000,1,100000000.0,PC,PC,10,680664944,58080622.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,170,56098509,HLI0550,C952529021,12952529,21,2023-12-09,154.0,3000/2341100
4051460592,10249504,4536748836,1,2107119,Tripod PUA 25,3000,1,10000000.0,PC,PC,10,680664971,58080772.0,HLI0550,3000,MX1,9999.0,3000,2024-07-22,2024-05-22,30,56252179,HLI0550,D266168009,13266168,9,2024-05-09,0.0,3000/2107119
4051462497,10253142,4536772540,1,2267023,Die grinder GDG 6-22 case,8750,1,40000000.0,PC,PC,10,680685353,58084715.0,HLI0550,8750,L15,9999.0,8750,2024-07-30,2024-05-27,70,56219018,HLI0550,D202548012,13202548,12,2024-04-08,0.0,8750/2267023
4051462497,10253142,4536772638,1,2267023,Die grinder GDG 6-22 case,8750,1,240000000.0,PC,PC,10,680685417,58084714.0,HLI0550,8750,L15,9999.0,8750,2024-07-30,2024-05-27,10,56256875,HLI0550,D276121001,13276121,1,2024-05-14,0.0,8750/2267023
4051462367,10257755,4536772654,1,2374157,Tower light SL 10-22 100-240V box,8650,1,10000000.0,PC,PC,10,680685365,58085441.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,30,56262128,HLI0550,D284062004,13284062,4,2024-05-20,0.0,8650/2374157
4051462367,10257755,4536772720,1,2333179,Cordl. mixer NMX 6-22 box,8650,1,10000000.0,PC,PC,10,680685471,58085178.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,220,56232780,HLI0550,D227341042,13227341,42,2024-04-19,0.0,8650/2333179
4051462367,10257755,4536772732,1,2236894,Crank tripod PA 922 tripod,8650,1,40000000.0,PC,PC,10,680685484,58085443.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,20,56250860,HLI0550,D263596005,13263596,5,2024-05-08,0.0,8650/2236894
4051462367,10257755,4536772745,1,2267023,Die grinder GDG 6-22 case,8650,1,10000000.0,PC,PC,10,680685499,58085227.0,HLI0550,8650,CL1,9999.0,8650,2024-07-09,2024-05-27,30,56255382,HLI0550,D273599006,13273599,6,2024-05-13,0.0,8650/2267023
4051466253,10276840,4536827805,1,2267023,Die grinder GDG 6-22 case,3000,1,10000000.0,PC,PC,10,680730711,58093004.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,120,56226153,HLI0550,D216926029,13216926,29,2024-04-15,0.0,3000/2267023
4051466253,10276840,4536827813,1,2243001,Cordless task light SL 2-22 box,3000,1,40000000.0,PC,PC,10,680730718,58093001.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,20,56239552,HLI0550,D239593004,13239593,4,2024-04-25,0.0,3000/2243001
4051466253,10276840,4536827837,1,2252749,Band file GFB 6X-22 case,3000,1,10000000.0,PC,PC,10,680730741,58092997.0,HLI0550,3000,MX1,9999.0,3000,2024-08-05,2024-06-05,120,56268471,HLI0550,D293636020,13293636,20,2024-05-24,0.0,3000/2252749
4051467984,10285522,4536848476,1,2241985,Pointed chisel TE-YX SM 70,8650,1,600000000.0,PC,PC,10,680747313,58097219.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,260,56232780,HLI0550,D227341047,13227341,47,2024-04-19,0.0,8650/2241985
4051467984,10285522,4536848503,1,2121123,Angle grinder AG 125-13S 230V,8650,1,40000000.0,PC,PC,10,680747333,58097664.0,HLI0550,8650,CL1,9999.0,8650,2024-07-23,2024-06-10,70,56264154,HLI0550,D287446011,13287446,11,2024-05-21,-84.0,8650/2121123
4051471993,10307074,4536903339,1,2341099,"Hammer drill bit TE-CX 5/8""-8""",3000,1,600000000.0,PC,PC,10,680792673,58107064.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,620,56171997,HLI0550,D102671085,13102671,85,2024-02-23,70.0,3000/2341099
4051471993,10307074,4536903361,1,220139,Nozzle CS-280-D5 (10),3000,1,100000000.0,PC,PC,10,680792690,58107333.0,HLI0550,3000,MX1,9999.0,3000,2024-08-19,2024-06-19,10,56281615,HLI0550,D324075001,13324075,1,2024-06-07,0.0,3000/220139
4051473650,10315411,4536928855,1,428938,Breaker TE 700-AVR 230V,8650,1,100000000.0,PC,PC,10,680813796,58110088.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,10,56242598,HLI0550,D244234002,13244234,2,2024-04-29,0.0,8650/428938
4051473650,10315411,4536928883,1,2267003,Diamond grinder DGH 130 230V DLX case,8650,1,20000000.0,PC,PC,10,680813839,58110624.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,50,56284146,HLI0550,D327859013,13327859,13,2024-06-10,-14.0,8650/2267003
4051473650,10315411,4536928884,1,2267003,Diamond grinder DGH 130 230V DLX case,8650,1,20000000.0,PC,PC,10,680813841,58110625.0,HLI0550,8650,CL1,9999.0,8650,2024-08-09,2024-06-24,50,56284146,HLI0550,D327859013,13327859,13,2024-06-10,-14.0,8650/2267003
4051473646,10310999,4536929368,1,428942,Breaker TE 700-AVR 220V,8750,1,10000000.0,PC,PC,10,680814163,58110439.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,10,56234820,HLI0550,D232353001,13232353,1,2024-04-22,0.0,8750/428942
4051473646,10310999,4536929369,1,428942,Breaker TE 700-AVR 220V,8750,1,10000000.0,PC,PC,10,680814165,58110440.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,10,56234820,HLI0550,D232353001,13232353,1,2024-04-22,0.0,8750/428942
4051473646,10310999,4536929370,1,428942,Breaker TE 700-AVR 220V,8750,1,10000000.0,PC,PC,10,680814167,58110441.0,HLI0550,8750,L08,9999.0,8750,2024-08-27,2024-06-24,10,56234820,HLI0550,D232353001,13232353,1,2024-04-22,0.0,8750/428942
4051474048,10318050,4536930782,1,2206742,"Hammer drill bit TE-CX 3/4""-12""",3000,1,200000000.0,PC,PC,10,680815469,58112158.0,HLI0550,3000,MX1,9999.0,3000,2024-07-04,2024-06-24,10,56281392,HLI0550,D323104001,13323104,1,2024-06-06,-44.0,3000/2206742
4051449942,10200516,4536607644,1,2123401,Injectable mortar HIT-RE 500 V3/330/1,3000,1,6000000000.0,PC,PC,10,209821783,58057329.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,30,56202222,HLI0550,D164370007,13164370,7,2024-03-22,0.0,3000/2123401
4051450503,10200515,4536608291,1,2172149,Combihammer TE 70-ATC/AVR 120 V,3000,1,10000000.0,PC,PC,10,209822284,58058552.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,70,56172001,HLI0550,D102672010,13102672,10,2024-02-23,0.0,3000/2172149
4051450503,10200515,4536608322,1,2185619,Core bit B 102/450 SP-L abras,3000,1,60000000.0,PC,PC,10,209822311,58057606.0,HLI0550,3000,MX1,9999.0,3000,2024-07-10,2024-04-24,150,56223161,HLI0550,D209093015,13209093,15,2024-04-11,0.0,3000/2185619
